FOODID	ORIGFDNM	ENGFDNAM	LANGUALCODES
FR30324 	SAUCISSON SEC D'ARLES, PORC ET BOEUF 	SAUCISSON SEC D'ARLES, PORC ET BOEUF 	A0221 B1105 C0269 E0105 F0003 G0003 H0262 H0253 H0229 H0212 H0160 H0138 J0116 K0003 P0024 Z0100 Z0094
FR30330 	SAUCISSON CHASSEUR, PORC ET BOEUF 	SAUCISSON CHASSEUR, PORC ET BOEUF 	A0221 B1105 C0269 E0105 F0003 G0003 H0262 H0138 H0229 H0253 J0116 K0003 P0024 Z0100 Z0095
FR30350 	SALAMI 	SALAMI 	A0221 B1297 C0269 E0105 F0003 G0003 H0138 H0262 H0253 H0229 J0116 K0003 P0024 Z0095 Z0098
FR30351 	SALAMI PUR PORC 	SALAMI PUR PORC 	A0221 B1136 C0269 E0105 F0003 G0003 H0262 H0229 H0253 H0138 J0116 K0003 P0024 Z0095 Z0098
FR30352 	SALAMI PORC ET BOEUF 	SALAMI PORC ET BOEUF 	A0221 B1105 C0269 E0105 F0003 G0003 H0262 H0138 H0253 H0229 J0116 K0003 P0024 Z0095 Z0098
FR30360 	SALAMI DE MILAN 	SALAMI DE MILAN 	A0221 B1136 C0269 E0105 F0003 G0003 H0229 H0262 H0138 H0293 J0116 K0003 P0024 Z0095 Z0098
FR30362 	SALAMI HONGROIS, FUME 	SALAMI HONGROIS, FUME 	A0221 B1105 C0269 E0105 F0003 G0003 H0262 H0253 H0118 H0138 H0229 J0116 K0003 P0024 Z0094 Z0100
FR30364 	SALAMI DE STRASBOURG OU SAUCISSON D'ALSACE, FUME, BOEUF ET PORC 	SALAMI DE STRASBOURG OU SAUCISSON D'ALSACE, FUME, BOEUF ET PORC 	A0221 B1105 C0269 E0105 F0003 G0003 H0138 H0262 H0253 H0229 J0116 K0003 P0024 Z0095 Z0099
FR30366 	SALAMI TYPE DANOIS, FABRIQUE EN FRANCE 	SALAMI TYPE DANOIS, FABRIQUE EN FRANCE 	A0221 B1136 C0269 E0105 F0003 G0003 H0138 H0291 H0172 H0150 H0262 H0229 J0116 K0003 P0024 Z0099 Z0095
FR30372 	SAUCISSE D'AUVERGNE, MATURE DEMI-SEC 	SAUCISSE D'AUVERGNE, MATURE DEMI-SEC 	A0221 B1136 C0269 E0105 F0003 G0003 H0253 H0262 H0138 H0229 J0116 K0003 P0024 Z0094 Z0100
FR30700 	SAUCISSON CUIT A L'AIL, SANS SPECIFICATION 	SAUCISSON CUIT A L'AIL, SANS SPECIFICATION 	A0221 B1136 C0269 E0105 F0014 G0013 H0229 H0212 H0262 H0306 J0131 K0003 P0024 Z0095 Z0100
FR30701 	SAUCISSON CUIT PUR PORC 	SAUCISSON CUIT PUR PORC 	A0221 B1136 C0269 E0105 F0014 G0013 H0229 H0262 J0131 K0003 P0024 Z0095 Z0100
FR30702 	SAUCISSON CUIT PORC ET BOEUF 	SAUCISSON CUIT PORC ET BOEUF 	A0221 B1105 C0269 E0105 F0014 G0013 H0119 H0161 J0131 K0003 P0024 Z0100 Z0095
FR30703 	SAUCISSON DE LYON DIT "LYONERWURST" 	SAUCISSON DE LYON DIT "LYONERWURST" 	A0221 B2242 C0269 E0105 F0014 G0013 H0262 H0229 J0131 K0003 P0024 Z0095 Z0100
FR30705 	SAUCISSON DE PARIS PUR PORC DIT "PARIS AIL" 	SAUCISSON DE PARIS PUR PORC DIT "PARIS AIL" 	A0221 B1136 C0269 E0105 F0014 G0013 H0306 H0262 H0229 H0212 J0131 K0003 P0024 Z0095 Z0100
FR30706 	SAUCISSON DE PARIS FUME 	SAUCISSON DE PARIS FUME 	A0221 B1136 C0269 E0105 F0014 G0013 H0229 H0212 H0172 H0262 H0306 J0131 K0003 P0024 Z0100 Z0095
FR30724 	SAUCISSON DE BRETAGNE 	SAUCISSON DE BRETAGNE 	A0221 B1136 C0269 E0105 F0014 G0013 H0306 H0229 H0212 H0262 J0131 K0003 P0024 Z0095 Z0100
FR30726 	SAUCISSON DE CHASSE DIT "JAEGERWURST" 	SAUCISSON DE CHASSE DIT "JAEGERWURST" 	A0221 B1105 C0269 E0146 F0014 G0001 H0306 H0118 H0262 H0229 J0131 K0003 P0024 Z0095 Z0099
FR30730 	CERVELAS 	CERVELAS 	A0221 B1105 C0269 E0105 F0014 G0013 H0229 H0262 H0306 J0131 K0003 P0024 Z0095 Z0098
FR30731 	CERVELAS DE STRASBOURG DIT "STRASBURGER ZERVELATWURST" 	CERVELAS DE STRASBOURG DIT "STRASBURGER ZERVELATWURST" 	A0221 B1105 C0269 E0105 F0014 G0013 H0229 H0306 H0262 J0131 K0003 P0024 Z0094 Z0098
FR30732 	CERVELAS A L'AIL PUR PORC DIT "CERVELAS PROVENCAL" 	CERVELAS A L'AIL PUR PORC DIT "CERVELAS PROVENCAL" 	A0221 B1136 C0269 E0105 F0014 G0013 H0262 H0306 H0212 H0229 J0131 K0003 P0024 Z0098 Z0094
FR30733 	CERVELAS AU FROMAGE 	CERVELAS AU FROMAGE 	A0221 B1136 C0269 E0105 F0014 G0013 H0262 H0143 H0306 H0229 J0131 K0003 P0024 Z0094 Z0098
FR30740 	SAUCISSE DE FRANCFORT PUR PORC 	SAUCISSE DE FRANCFORT PUR PORC 	A0221 B1136 C0270 E0105 F0014 G0001 H0262 H0229 J0131 K0003 P0024
FR30741 	SAUCISSE DE FRANCFORT PUR PORC DE QUALITE SUPERIEURE 	SAUCISSE DE FRANCFORT PUR PORC DE QUALITE SUPERIEURE 	A0221 B1136 C0270 E0105 F0014 G0013 H0306 H0229 H0262 J0131 K0003 P0024 Z0094 Z0098
FR30742 	KNACK D'ALSACE OU SAUCISSE DE STRASBOURG 	KNACK D'ALSACE OU SAUCISSE DE STRASBOURG 	A0221 B1105 C0269 E0105 F0014 G0013 H0306 H0262 H0229 J0131 K0003 P0024 Z0098 Z0094
FR30746 	SAUCISSE COCKTAIL 	SAUCISSE COCKTAIL 	A0221 B1105 C0269 E0105 F0014 G0013 H0229 H0306 H0262 J0131 K0003 P0024 Z0095 Z0098
FR30750 	SAUCISSE VIENNOISE, AU PORC ET AU VEAU 	SAUCISSE VIENNOISE, AU PORC ET AU VEAU 	A0221 B2242 C0269 E0105 F0014 G0013 H0262 H0229 H0306 J0131 K0003 P0024 Z0098 Z0094
FR30752 	SAUCISSE DE VIANDE DIT "FLEISCHWURST" FRANCAIS 	SAUCISSE DE VIANDE DIT "FLEISCHWURST" FRANCAIS 	A0221 B1105 C0269 E0105 F0014 G0013 H0229 H0262 H0306 J0131 K0003 P0024 Z0094 Z0098
FR30762 	SAUCISSON DE FRANCFORT DIT "FRANKFURTER FLEISCHWURST" 	SAUCISSON DE FRANCFORT DIT "FRANKFURTER FLEISCHWURST" 	A0221 B2242 C0269 E0146 F0014 G0001 H0306 H0229 H0262 J0131 K0003 P0024 Z0095
FR30764 	SAUCISSE OU SAUCISSON DE JAMBON PUR PORC 	SAUCISSE OU SAUCISSON DE JAMBON PUR PORC 	A0221 B1136 C0269 E0146 F0014 G0013 H0205 H0229 H0306 H0262 J0131 K0003 P0024 Z0095 Z0100
FR30766 	SAUCISSE OU SAUCISSON DE BIERE 	SAUCISSE OU SAUCISSON DE BIERE 	A0221 B1105 C0269 E0147 F0014 G0013 H0229 H0262 H0306 H0118 J0131 K0003 P0024 Z0095 Z0100
FR30770 	SAUCISSE OU SAUCISSON DE FOIE 	SAUCISSE OU SAUCISSON DE FOIE 	A0221 B1136 C0176 E0105 F0014 G0013 H0191 H0229 H0306 H0262 J0131 K0003 P0024 Z0095 Z0098
FR30771 	SAUCISSE DE FOIE PERSILLEE 	SAUCISSE DE FOIE PERSILLEE 	A0221 B1136 C0176 E0105 F0014 G0013 H0306 H0229 H0262 H0191 J0131 K0003 P0024 Z0098 Z0095
FR30772 	SAUCISSE OU SAUCISSON DE FOIE A TARTINER 	SAUCISSE OU SAUCISSON DE FOIE A TARTINER 	A0221 B1136 C0176 E0105 F0014 G0013 H0191 H0262 H0229 H0306 J0131 K0003 P0024 Z0095 Z0098
FR30774 	SAUCISSE DE FOIE DE VOLAILLE 	SAUCISSE DE FOIE DE VOLAILLE 	A0221 B1563 C0176 E0105 F0014 G0013 H0262 H0306 H0229 H0191 J0131 K0003 P0024 Z0098 Z0095
FR30775 	SAUCISSON DE FOIE ET VEAU DIT "KALBLEBERWURST" 	SAUCISSON DE FOIE ET VEAU DIT "KALBLEBERWURST" 	A0221 B2242 C0269 E0105 F0014 G0013 H0229 H0262 H0307 H0306 J0131 K0003 P0024 Z0098 Z0095
FR30776 	SAUCISSON DE CAMBRIDGE 	SAUCISSON DE CAMBRIDGE 	A0221 B2242 C0269 E0105 F0014 G0001 H0262 H0306 H0171 H0191 H0229 H0307 J0131 K0003 P0024 Z0100 Z0095
FR30777 	SAUCISSON PRINCESSE 	SAUCISSON PRINCESSE 	A0221 B2242 C0269 E0105 F0014 G0001 H0307 H0262 H0229 H0306 J0131 K0003 P0024 Z0100 Z0094
FR30778 	SAUCISSE DE LANGUE A LA PISTACHE 	SAUCISSE DE LANGUE A LA PISTACHE 	A0221 B1136 C0189 E0105 F0014 G0013 H0229 H0262 H0191 H0177 J0131 K0003 P0024 Z0095 Z0100
FR30779 	SAUCISSE DE SANG ET LANGUE DIT "ZUNGENWURST" 	SAUCISSE DE SANG ET LANGUE DIT "ZUNGENWURST" 	A0221 B1136 C0185 E0105 F0014 G0013 H0118 H0229 H0262 H0212 H0307 J0131 K0003 P0024 Z0094 Z0100
FR30782 	SAUCISSON DE CRACOVIE FUME, AU PORC ET VEAU 	SAUCISSON DE CRACOVIE FUME, AU PORC ET VEAU 	A0221 B2242 C0129 E0105 F0014 G0013 H0229 H0262 H0172 J0131 K0003 P0024 Z0095 Z0100
FR30789 	MORTADELLE 	MORTADELLE 	A0221 B1136 C0103 E0146 F0014 G0001 H0184 H0229 H0262 H0306 J0131 K0003 P0024 Z0095 Z0100
FR30790 	MORTADELLE VIANDE DIT "DEL ORO", PUR PORC 	MORTADELLE VIANDE DIT "DEL ORO", PUR PORC 	A0221 B1136 C0270 E0146 F0014 G0001 H0184 H0229 H0262 H0306 J0131 K0003 P0024 Z0100 Z0095
FR30791 	MORTADELLE VIANDE DIT "DEL ORO", PORC ET BOEUF 	MORTADELLE VIANDE DIT "DEL ORO", PORC ET BOEUF 	A0221 B1105 C0270 E0146 F0014 G0001 H0262 H0184 H0229 H0306 J0131 K0003 P0024 Z0095 Z0100
FR30792 	MORTADELLE DE MARSEILLE 	MORTADELLE DE MARSEILLE 	A0221 B1136 C0103 E0146 F0014 G0001 H0229 H0262 H0184 H0306 J0131 K0003 P0024 Z0100 Z0095
FR30793 	MORTADELLE DE BETHUNE 	MORTADELLE DE BETHUNE 	A0221 B1136 C0103 E0146 F0014 G0001 H0306 H0229 H0262 H0184 J0131 K0003 P0024 Z0100 Z0095
FR30794 	MORTADELLE DE PARIS 	MORTADELLE DE PARIS 	A0221 B1136 C0103 E0146 F0014 G0001 H0229 H0184 H0262 H0306 J0131 K0003 P0024 Z0100 Z0095
FR30795 	MORTADELLE DE NANCY 	MORTADELLE DE NANCY 	A0221 B1136 C0103 E0146 F0014 G0001 H0306 H0262 H0229 H0184 J0131 K0003 P0024 Z0100 Z0095
FR30796 	MORTADELLE DE MARSALLA PUR PORC 	MORTADELLE DE MARSALLA PUR PORC 	A0221 B1136 C0103 E0146 F0014 G0001 H0306 H0262 H0229 H0184 J0131 K0003 P0024 Z0100 Z0095
FR30797 	MORTADELLE PISTACHEE PUR PORC 	MORTADELLE PISTACHEE PUR PORC 	A0221 B1136 C0103 E0146 F0014 G0001 H0177 H0184 H0262 H0306 H0229 J0131 K0003 P0024 Z0100 Z0095
FR30800 	SAUCISSE DE CHEVAL 	SAUCISSE DE CHEVAL 	A0221 B1229 C0269 E0105 F0014 G0013 H0229 H0262 H0306 J0131 K0003 P0024 Z0095 Z0100
FR38300 	BISCUITS SALES, PREPARATION ARTISANALE 	BISCUITS SALES, PREPARATION ARTISANALE 	A0242 B1421 C0208 E0140 F0014 G0005 H0173 H0184 H0351 H0227 H0221 J0003 K0003 P0024
FR38400 	CRACKER EXTRUDE SALE POUR APERITIF 	CRACKER EXTRUDE SALE POUR APERITIF 	A0242 B1421 C0208 E0140 F0014 G0004 H0173 H0155 H0184 H0272 H0227 H0185 J0003 K0003 P0024
FR38500 	CROUTON A L'AIL, AUX FINES HERBES OU AUX OIGNONS 	CROUTON A L'AIL, AUX FINES HERBES OU AUX OIGNONS 	A0228 B1421 C0208 E0124 F0014 G0003 H0227 H0248 H0263 H0351 H0173 H0184 J0001 K0001 P0024
FR38501 	CROUTON AU FROMAGE 	CROUTON AU FROMAGE 	A0228 B1421 C0208 E0124 F0014 G0003 H0184 H0263 H0351 H0143 H0248 H0173 J0001 K0001 P0024
FR38800 	CROUSTILLANTS DIT "CRACOTTE" 	CROUSTILLANTS DIT "CRACOTTE" 	B1421 C0208 E0140 F0014 G0004 H0263 H0136 H0297 H0239 J0144 K0003 P0024
FR39000 	MILKSHAKE 	MILKSHAKE 	A0148 B1201 C0235 E0139 F0018 G0003 H0158 J0131 K0003 P0024
FR39010 	MILKSHAKE AU LAIT ENTIER 	MILKSHAKE AU LAIT ENTIER 	A0148 B1201 C0235 E0139 F0018 G0003 H0158 J0131 K0003 P0024
FR39020 	MILKSHAKE AU LAIT DEMI-ECREME 	MILKSHAKE AU LAIT DEMI-ECREME 	A0148 B1201 C0235 E0139 F0018 G0003 H0158 H0247 J0131 K0003 P0040 P0024
FR39030 	MILKSHAKE A LA VANILLE 	MILKSHAKE A LA VANILLE 	A0148 B1201 C0235 E0139 F0018 G0003 H0158 H0227 J0131 K0003 P0024
FR39035 	MILKSHAKE A LA BANANE 	MILKSHAKE A LA BANANE 	A0148 B1201 C0235 E0139 F0018 G0003 H0158 H0227 J0131 K0003 P0024
FR39040 	MILKSHAKE A LA FRAISE 	MILKSHAKE A LA FRAISE 	A0148 B1201 C0235 E0139 F0018 G0003 H0158 H0227 J0131 K0003 P0024
FR39045 	MILKSHAKE AU FRUIT DE LA PASSION 	MILKSHAKE AU FRUIT DE LA PASSION 	A0148 B1201 C0235 E0139 F0018 G0003 H0158 H0227 J0131 K0003 P0024
FR39050 	MILKSHAKE A LA PISTACHE 	MILKSHAKE A LA PISTACHE 	A0148 B1201 C0235 E0139 F0018 G0003 H0158 H0227 J0131 K0003 P0024
FR39100 	LAIT AROMATISE 	LAIT AROMATISE 	A0148 B1201 C0235 E0139 F0018 G0003 H0158 H0227 J0123 K0003 P0024
FR39105 	LAIT AROMATISE ENTIER 	LAIT AROMATISE ENTIER 	A0148 B1201 C0235 E0139 F0018 G0003 H0158 H0227 J0123 K0003 P0024
FR39110 	LAIT AROMATISE PARTIELLEMENT SKIMMED 	LAIT AROMATISE PARTIELLEMENT SKIMMED 	A0148 B1201 C0235 E0139 F0018 G0003 H0158 H0227 H0247 J0123 K0003 P0040 P0024
FR39115 	LAIT AROMATISE ECREME 	LAIT AROMATISE ECREME 	A0148 B1201 C0235 E0139 F0018 G0003 H0158 H0227 H0248 K0003 P0039 P0024
FR39120 	LAIT AROMATISE AU CHOCOLAT 	LAIT AROMATISE AU CHOCOLAT 	A0148 B1201 C0235 E0139 F0018 G0003 H0158 H0231 J0123 K0003 P0024
FR39121 	LAIT ENTIER AROMATISE AU CHOCOLAT 	LAIT ENTIER AROMATISE AU CHOCOLAT 	A0148 B1201 C0235 E0139 F0018 G0003 H0158 H0231 J0123 K0003 P0024
FR39122 	LAIT PARTIELLEMENT ECREME AROMATISE AU CHOCOLAT 	LAIT PARTIELLEMENT ECREME AROMATISE AU CHOCOLAT 	A0148 B1201 C0235 E0139 F0018 G0003 H0158 H0231 H0247 J0123 K0003 P0040 P0024
FR39123 	LAIT ECREME AROMATISE AU CHOCOLAT 	LAIT ECREME AROMATISE AU CHOCOLAT 	A0148 B1201 C0235 E0139 F0018 G0003 H0158 H0231 H0248 J0123 K0003 P0039 P0024
FR39125 	LAIT AROMATISE A LA FRAISE 	LAIT AROMATISE A LA FRAISE 	A0148 B1201 C0235 E0139 F0018 G0003 H0158 H0227 J0123 K0003 P0024
FR39126 	LAIT ENTIER AROMATISE A LA FRAISE 	LAIT ENTIER AROMATISE A LA FRAISE 	A0148 B1201 C0235 E0139 F0018 G0003 H0158 H0227 J0123 K0003 P0024
FR39127 	LAIT PARTIELLEMENT ECREME AROMATISE A LA FRAISE 	LAIT PARTIELLEMENT ECREME AROMATISE A LA FRAISE 	A0148 B1201 C0235 E0139 F0018 G0003 H0158 H0227 H0247 J0123 K0003 P0040 P0024
FR39128 	LAIT ECREME AROMATISE A LA FRAISE 	LAIT ECREME AROMATISE A LA FRAISE 	A0148 B1201 C0235 E0139 F0018 G0003 H0158 H0227 H0248 J0123 K0003 P0039 P0024
FR40300 	LANGUE DE PORC DEMI-SEL 	LANGUE DE PORC DEMI-SEL 	A0279 B1136 C0189 E0150 F0014 G0001 H0173 H0253 J0001 K0003 P0024
FR41000 	GARNITURE AU SUCRE CUIT, PREPARATION ARTISANALE 	GARNITURE AU SUCRE CUIT, PREPARATION ARTISANALE 	A0269 B1012 C0235 E0119 F0018 G0003 H0272 H0227 H0117 H0185 H0186 J0003 K0003 P0024
FR41001 	GARNITURE GANACHE A LA CREME, PREPARATION ARTISANALE 	GARNITURE GANACHE A LA CREME, PREPARATION ARTISANALE 	A0269 B1318 C0134 E0135 F0018 G0003 H0296 J0003 K0003 P0024
FR41002 	GARNITURE MOUSSELINE, PREPARATION ARTISANALE 	GARNITURE MOUSSELINE, PREPARATION ARTISANALE 	A0269 B1201 C0235 E0135 F0018 G0003 H0158 H0117 H0272 H0146 H0186 J0003 K0003 P0024
FR41003 	CREME CHANTILLY, PREPARATION ARTISANALE 	CREME CHANTILLY, PREPARATION ARTISANALE 	A0269 B1201 C0154 E0001 F0003 H0178 H0158 J0003 K0003 P0024
FR41004 	CREME PATISSIERE, PREPARATION ARTISANALE 	CREME PATISSIERE, PREPARATION ARTISANALE 	A0269 B1201 C0235 E0135 F0018 G0003 H0186 H0158 H0146 J0003 K0003 P0024
FR41005 	PATE D'AMANDE OU MASSEPAIN, PREPARATION ARTISANALE 	PATE D'AMANDE OU MASSEPAIN, PREPARATION ARTISANALE 	A0214 B1012 C0210 E0119 F0003 G0003 H0117 H0177 H0185 H0198 H0150 H0147 J0003 K0003 P0024
FR41006 	CREME AU BEURRE, PREPARATION ARTISANALE 	CREME AU BEURRE, PREPARATION ARTISANALE 	A0269 B1201 C0179 E0119 F0018 G0003 H0185 H0117 J0003 K0003 P0024
FR41007 	FONDANT, PREPARATION ARTISANALE 	FONDANT, PREPARATION ARTISANALE 	A0214 B1012 C0210 E0119 F0018 G0003 H0154 H0150 H0117 J0003 K0003 P0024
FR41008 	FRANGIPANE, PREPARATION ARTISANALE 	FRANGIPANE, PREPARATION ARTISANALE 	A0269 B1421 C0208 E0134 F0018 G0003 H0186 H0177 H0185 H0184 H0229 H0158 H0271 J0003 K0003 P0024
FR41009 	GLACE ROYALE, PREPARATION ARTISANALE 	GLACE ROYALE, PREPARATION ARTISANALE 	A0214 B1012 C0210 E0001 F0003 G0003 H0147 H0178 H0205 J0003 K0003 P0024
FR41010 	GLACAGE AU SUCRE, PREPARATION ARTISANALE 	GLACAGE AU SUCRE, PREPARATION ARTISANALE 	A0214 B1012 C0210 E0001 F0003 G0013 H0117 H0150 J0003 K0003 P0024
FR44000 	CORNED BEEF 	CORNED BEEF 	A0279 B1161 C0269 E0151 F0014 G0001 H0227 H0253 J0123 K0003 P0024
FR44010 	BOEUF EN GELEE, EN CONSERVE 	BOEUF EN GELEE, EN CONSERVE 	A0279 B1161 C0270 E0151 F0014 G0001 H0165 H0262 H0173 J0123 K0035 P0024
FR44500 	JAMBON EN CONSERVE 	JAMBON EN CONSERVE 	A0279 B1136 C0270 E0146 F0014 G0012 H0227 H0165 H0253 H0136 J0123 K0003 P0024 Z0024
FR44510 	JAMBONNEAU EN CONSERVE 	JAMBONNEAU EN CONSERVE 	A0279 B1136 C0125 E0131 F0014 G0012 H0165 H0188 H0253 H0227 H0233 J0123 K0003 P0024 Z0024
FR44520 	EPAULE DE PORC EN CONSERVE 	EPAULE DE PORC EN CONSERVE 	A0279 B1136 C0268 E0131 F0014 G0012 H0253 H0165 H0227 J0123 K0003 P0024 Z0043
FR44540 	NOIX DE JAMBON EN CONSERVE 	NOIX DE JAMBON EN CONSERVE 	A0279 B1136 C0268 E0131 F0014 G0012 H0253 H0165 H0227 J0123 K0003 P0024 Z0024
FR46000 	SAUCISSE COCKTAIL EN CONSERVE 	SAUCISSE COCKTAIL EN CONSERVE 	A0221 B1105 C0269 E0105 F0014 G0013 H0229 H0306 H0262 J0123 K0001 P0024 Z0098 Z0094
FR46100 	RILLETTES EN CONSERVE 	RILLETTES EN CONSERVE 	A0221 B1297 C0269 E0134 F0014 G0025 H0262 H0229 J0120 K0003 P0024
FR46102 	RILLETTES DU MANS EN CONSERVE 	RILLETTES DU MANS EN CONSERVE 	A0221 B1136 C0269 E0134 F0014 G0025 H0229 H0262 J0120 K0003 P0024
FR46104 	RILLETTES D'OIE EN CONSERVE 	RILLETTES D'OIE EN CONSERVE 	A0221 B1253 C0125 E0134 F0014 G0025 H0262 H0229 J0120 K0003 P0024
FR46150 	CONFIT D'OIE EN CONSERVE 	CONFIT D'OIE EN CONSERVE 	A0221 B1253 C0125 E0151 F0014 G0025 H0262 H0229 J0123 K0046 P0024
FR46152 	CONFIT DE CANARD EN CONSERVE 	CONFIT DE CANARD EN CONSERVE 	A0221 B1316 C0125 E0151 F0014 G0025 H0262 H0229 J0120 K0046 P0024
FR46154 	CONFIT DE FOIE DE PORC EN CONSERVE 	CONFIT DE FOIE DE PORC EN CONSERVE 	A0221 B1136 C0176 E0151 F0014 G0025 H0262 H0229 J0120 K0046 P0024
FR46155 	CONFIT DE FOIE EN CONSERVE 	CONFIT DE FOIE EN CONSERVE 	A0221 B1297 C0125 E0151 F0014 G0025 H0262 H0229 J0120 K0046 P0024
FR46156 	CONFIT DE FOIE VOLAILLE EN CONSERVE 	CONFIT DE FOIE VOLAILLE EN CONSERVE 	A0221 B1563 C0176 E0151 F0014 G0025 H0229 H0262 J0120 K0046 P0024
FR46200 	PATE DE CAMPAGNE EN CONSERVE 	PATE DE CAMPAGNE EN CONSERVE 	A0221 B1136 C0267 E0147 F0014 G0005 H0229 J0120 K0003 P0024 Z0100
FR46202 	PATE AU JAMBON EN CONSERVE 	PATE AU JAMBON EN CONSERVE 	A0221 B1136 C0268 E0147 F0014 G0001 H0229 H0165 J0120 K0003 P0024
FR46204 	PATE BRETON EN CONSERVE 	PATE BRETON EN CONSERVE 	A0221 B1136 C0267 E0147 F0014 G0005 H0212 H0229 H0262 J0120 K0003 P0024 Z0100
FR46210 	TERRINE DE LAPIN EN CONSERVE 	TERRINE DE LAPIN EN CONSERVE 	A0221 B1136 C0268 E0147 F0014 G0004 H0229 H0262 H0191 H0186 J0120 K0003 P0024 Z0100
FR46211 	TERRINE DE LIEVRE EN CONSERVE 	TERRINE DE LIEVRE EN CONSERVE 	A0221 B1136 C0268 E0147 F0014 G0004 H0191 H0262 H0229 H0186 J0120 K0003 P0024 Z0100
FR46212 	TERRINE FORESTIERE EN CONSERVE 	TERRINE FORESTIERE EN CONSERVE 	A0221 B1136 C0268 E0147 F0014 G0004 H0262 H0229 H0166 J0120 K0003 P0024 Z0100
FR46213 	TERRINE AUX HERBES EN CONSERVE 	TERRINE AUX HERBES EN CONSERVE 	A0221 B1136 C0267 E0147 F0014 G0004 H0165 H0229 H0307 J0120 K0003 P0024 Z0100
FR46220 	TERRINE DE CAMPAGNE EN CONSERVE 	TERRINE DE CAMPAGNE EN CONSERVE 	A0221 B1136 C0267 E0147 F0014 G0004 H0229 H0165 J0120 K0003 P0024 Z0100
FR46223 	TERRINE DE FOIE EN CONSERVE 	TERRINE DE FOIE EN CONSERVE 	A0221 B1136 C0176 E0147 F0014 G0004 H0262 H0229 J0120 K0003 P0024 Z0100
FR46230 	PATE DE FOIE EN CONSERVE 	PATE DE FOIE EN CONSERVE 	A0221 B1136 C0176 E0119 F0014 G0001 H0262 H0229 J0120 K0003 P0024
FR46231 	PATE DE FOIE 'ARMEE' EN CONSERVE 	PATE DE FOIE 'ARMEE' EN CONSERVE 	A0221 B1136 C0176 E0119 F0014 G0001 H0262 H0229 J0123 K0003 P0024
FR46240 	MOUSSE DE JAMBON EN CONSERVE 	MOUSSE DE JAMBON EN CONSERVE 	A0221 B1136 C0253 E0119 F0014 G0031 H0229 H0146 H0307 H0191 H0186 J0120 K0003 P0024
FR46250 	GALANTINE DE VOLAILLE EN CONSERVE 	GALANTINE DE VOLAILLE EN CONSERVE 	A0221 B1563 C0267 E0147 F0014 G0005 H0262 H0184 H0186 H0165 H0229 J0120 K0003 P0024 Z0100
FR46252 	GALANTINE DE LAPIN EN CONSERVE 	GALANTINE DE LAPIN EN CONSERVE 	A0221 B1323 C0268 E0147 F0014 G0005 H0307 H0191 H0186 H0160 H0184 H0229 H0262 J0120 K0003 P0024 Z0100
FR46254 	GALANTINE DE GIBIER EN CONSERVE 	GALANTINE DE GIBIER EN CONSERVE 	A0221 B1563 C0267 E0147 F0014 G0005 H0262 H0191 H0229 H0184 H0186 J0120 K0003 P0024 Z0100
FR46256 	LUNCHEON MEAT EN CONSERVE 	LUNCHEON MEAT EN CONSERVE 	A0221 B1136 C0268 E0147 F0014 G0001 H0229 H0262 H0186 H0184 H0165 J0120 K0003 P0024
FR46290 	PATE EN CROUTE CUIT AU FOUR, EN CONSERVE 	PATE EN CROUTE CUIT AU FOUR, EN CONSERVE 	A0221 B1136 C0268 E0147 F0014 G0001 H0188 H0262 H0184 H0165 H0229 H0307 H0186 J0120 K0035 P0024
FR46300 	FOIE GRAS D'OIE ENTIER EN CONSERVE 	FOIE GRAS D'OIE ENTIER EN CONSERVE 	A0221 B1253 C0176 E0131 F0014 G0013 H0229 J0120 K0035 P0024
FR46302 	FOIE GRAS DE CANARD ENTIER EN CONSERVE 	FOIE GRAS DE CANARD ENTIER EN CONSERVE 	A0221 B1316 C0176 E0131 F0014 G0013 H0229 J0120 K0035 P0024
FR46304 	FOIE GRAS DE CANARD EN CONSERVE 	FOIE GRAS DE CANARD EN CONSERVE 	A0221 B1316 C0176 E0134 F0014 G0013 H0229 H0262 J0120 K0003 P0024
FR46306 	FOIE GRAS D'OIE EN CONSERVE 	FOIE GRAS D'OIE EN CONSERVE 	A0221 B1253 C0176 E0134 F0014 G0013 H0262 H0229 J0120 K0003 P0024
FR46308 	BLOC DE FOIE GRAS D'OIE EN CONSERVE 	BLOC DE FOIE GRAS D'OIE EN CONSERVE 	A0221 B1253 C0176 E0134 F0014 G0031 H0229 H0262 J0120 K0003 P0024
FR46310 	BOLC DE FOIE GRAS DE CANARD EN CONSERVE 	BOLC DE FOIE GRAS DE CANARD EN CONSERVE 	A0221 B1316 C0176 E0134 F0014 G0031 H0262 H0229 J0120 K0003 P0024
FR46312 	PARFAIT DE FOIE GRAS D'OIE EN CONSERVE 	PARFAIT DE FOIE GRAS D'OIE EN CONSERVE 	A0221 B1253 C0176 E0119 F0014 G0031 H0262 H0229 J0120 K0003 P0024
FR46314 	PARFAIT DE FOIE GRAS EN CONSERVE OIE ET CANARD 	PARFAIT DE FOIE GRAS EN CONSERVE OIE ET CANARD 	A0221 B1253 C0176 E0119 F0014 G0031 H0262 H0229 J0120 K0003 P0024
FR46316 	PARFAIT DE FOIE GRAS EN CONSERVE CANARD ET OIE 	PARFAIT DE FOIE GRAS EN CONSERVE CANARD ET OIE 	A0221 B1316 C0176 E0119 F0014 G0031 H0262 H0229 J0120 K0003 P0024
