FOODID	ORIGFDNM	ENGFDNAM	LANGUALCODES
25602 	DOGFISH SHARK 	DOGFISH SHARK 	A0267 B1195 C0127 E0150 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25603 	SNOW FISH 	SNOW FISH 	A0267 B1222 C0127 E0150 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25605 	TILAPIAS 	TILAPIAS 	A0267 B2434 C0175 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25606 	SAURUS 	SAURUS 	A0267 B1222 C0127 E0150 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25607 	CLARIUS ANGUILLATIS 	CLARIUS ANGUILLATIS 	A0267 B1222 C0127 E0150 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25608 	ANGUILLA VULGARIS 	ANGUILLA VULGARIS 	A0267 B1278 C0127 E0150 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25650 	SHARPTOOTHED FISH, FRESH 	SHARPTOOTHED FISH, FRESH 	A0267 B1222 C0127 E0150 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
25651 	POMFRET, FRESH 	POMFRET, FRESH 	A0267 B2571 C0127 E0150 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
25780 	CRAYFISH 	CRAYFISH 	A0267 B2686 C0127 E0150 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25900 	KING CRAB, WHOLE, FRESH 	KING CRAB, WHOLE, FRESH 	A0267 B1498 C0243 E0150 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
25902 	KING CRAB CLAWS 	KING CRAB CLAWS 	A0267 B1498 C0243 E0150 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25903 	KING CRAB MEAT 	KING CRAB MEAT 	A0267 B1498 C0125 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25904 	KING CRAB MEAT, FROZEN 	KING CRAB MEAT, FROZEN 	A0267 B1498 C0125 E0151 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
25920 	SNOW CRAB, ATLANTIC 	SNOW CRAB, ATLANTIC 	A0267 B1497 C0103 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25927 	SNOW CRAB MEAT SALAD 	SNOW CRAB MEAT SALAD 	A0208 B1497 C0103 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25930 	SNOW CRAB 	SNOW CRAB 	A0267 B1497 C0103 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25931 	SNOW CRAB MEAT, FROZEN 	SNOW CRAB MEAT, FROZEN 	A0267 B1497 C0125 E0151 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
25931A 	COCONUT CRAB, WHOLE, FROZEN 	COCONUT CRAB, WHOLE, FROZEN 	A0267 B2219 C0243 E0131 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
25934 	SNOW CRAB MEAT 	SNOW CRAB MEAT 	A0267 B1497 C0125 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25935 	SNOW CRAB, CANNED 	SNOW CRAB, CANNED 	A0267 B1497 C0125 E0151 F0014 G0001 H0001 J0123 K0001 M0194 N0001 P0024
25938 	SNOW CRAB CLAWS 	SNOW CRAB CLAWS 	A0267 B1497 C0243 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25940 	ROCK CRAB, FRESH, WHOLE 	ROCK CRAB, FRESH, WHOLE 	A0267 B2351 C0173 E0150 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
25950 	DUNGENESS CRAB, WHOLE, FRESH 	DUNGENESS CRAB, WHOLE, FRESH 	A0267 B1180 C0173 E0150 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25960 	CRAB, EDIBLE, WHOLE, FRESH 	CRAB, EDIBLE, WHOLE, FRESH 	A0267 B1335 C0173 E0150 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
25961 	CRAB, EDIBLE, CLAW, FRESH 	CRAB, EDIBLE, CLAW, FRESH 	A0267 B1335 C0243 E0150 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
25962 	CRAB, EDIBLE, BODY, FRESH 	CRAB, EDIBLE, BODY, FRESH 	A0267 B1335 C0173 E0150 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
25967 	CRAB PATE 	CRAB PATE 	A0267 B1335 C0125 E0119 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
25968 	CRAB PATE, CANNED 	CRAB PATE, CANNED 	A0267 B1335 C0125 E0119 F0014 G0001 H0001 J0123 K0001 M0194 N0001 P0024
25969 	CRAB SALAD MIX, FROZEN 	CRAB SALAD MIX, FROZEN 	A0208 B1335 C0125 E0151 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
25990 	BLUE CRAB, FRESH, WHOLE 	BLUE CRAB, FRESH, WHOLE 	A0267 B1648 C0173 E0150 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
26040 	CRAB MEAT, PROCESSED 	CRAB MEAT, PROCESSED 	A0267 B1335 C0125 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
26041 	CRAB MEAT, CANNED 	CRAB MEAT, CANNED 	A0267 B1335 C0125 E0151 F0014 G0001 H0001 J0123 K0001 M0194 N0001 P0024
26042 	CRAB 	CRAB 	A0267 B1335 C0103 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
26043 	CRAB CLAWS 	CRAB CLAWS 	A0267 B1335 C0243 E0150 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
26044 	CRAB CLAWS, BROILED 	CRAB CLAWS, BROILED 	A0267 B1335 C0243 E0150 F0014 G0006 H0001 J0001 K0001 M0001 N0001 P0024
26045 	CRAB CLAWS COCKTAIL 	CRAB CLAWS COCKTAIL 	A0267 B1335 C0243 E0151 F0001 G0001 H0212 J0001 K0037 M0001 N0001 P0024
26046 	CRAB CLAWS COCKTAIL, FROZEN 	CRAB CLAWS COCKTAIL, FROZEN 	A0267 B1335 C0243 E0150 F0001 G0001 H0212 J0136 K0037 M0001 N0001 P0024
26047 	CRAB DRESSED 	CRAB DRESSED 	A0267 B1335 C0125 E0152 F0001 G0001 H0001 J0001 K0003 M0001 N0001 P0024
26048 	CRAB LEG 	CRAB LEG 	A0267 B1335 C0243 E0150 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
26049 	CRAB MEAT 	CRAB MEAT 	A0267 B1335 C0125 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
26050 	CRAB, STUFFED IN SHELL 	CRAB, STUFFED IN SHELL 	A0267 B1335 C0125 E0151 F0001 G0001 H0207 J0001 K0001 M0001 N0001 P0024
26051 	CRAB, SALTED 	CRAB, SALTED 	A0267 B1335 C0103 E0151 F0001 G0001 H0367 J0001 K0001 M0001 N0001 P0024
26052 	CRAB, SEAFOOD STICKS, FROZEN 	CRAB, SEAFOOD STICKS, FROZEN 	A0267 B1335 C0125 E0147 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
26053 	CRAB, SHREDDED 	CRAB, SHREDDED 	A0267 B1335 C0103 E0100 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
26054 	CRAB SNACKS, FROZEN 	CRAB SNACKS, FROZEN 	A0228 B1335 C0125 E0151 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
26055 	CRAB SPREAD 	CRAB SPREAD 	A0267 B1335 C0125 E0119 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
26056 	CRAB SPREAD, CANNED 	CRAB SPREAD, CANNED 	A0267 B1335 C0125 E0119 F0014 G0001 H0001 J0123 K0001 M0194 N0001 P0024
26057 	CRAB SPREAD, DRIED 	CRAB SPREAD, DRIED 	A0267 B1335 C0125 E0151 F0001 G0001 H0138 J0116 K0001 M0001 N0001 P0024
26058 	CRAB, STUFFED 	CRAB, STUFFED 	A0267 B1335 C0103 E0151 F0001 G0001 H0207 J0001 K0001 M0001 N0001 P0024
26059 	CRAB, WHOLE, COOKED, FROZEN 	CRAB, WHOLE, COOKED, FROZEN 	A0267 B1335 C0173 E0150 F0014 G0001 H0001 J0136 K0001 M0001 N0001 P0024
26060 	CRAB, FROZEN 	CRAB, FROZEN 	A0267 B1335 C0173 E0151 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
26061 	SNOW CRAB COCKTAIL 	SNOW CRAB COCKTAIL 	A0267 B1497 C0103 E0151 F0001 G0001 H0212 J0001 K0037 M0001 N0001 P0024
26062 	CRAB STICKS 	CRAB STICKS 	A0267 B1335 C0125 E0147 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
26063 	CRAB CLAW MEAT, FROZEN 	CRAB CLAW MEAT, FROZEN 	A0267 B1335 C0125 E0151 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
26064 	CRAB CLAWS 	CRAB CLAWS 	A0267 B1335 C0243 E0150 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
26065 	CRAB MEAT, COOKED 	CRAB MEAT, COOKED 	A0267 B1335 C0125 E0151 F0014 G0001 H0001 J0001 K0001 M0001 N0001 P0024
26066 	CRAB MEAT, FROZEN 	CRAB MEAT, FROZEN 	A0267 B1335 C0125 E0151 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
26067 	CRAB MEAT, SHREDDED, FROZEN 	CRAB MEAT, SHREDDED, FROZEN 	A0267 B1335 C0125 E0100 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
26093 	CRABMEAT CLAWS 	CRABMEAT CLAWS 	A0267 B1335 C0103 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
26190 	SPINY LOBSTER, NATA, FRESH, WHOLE 	SPINY LOBSTER, NATA, FRESH, WHOLE 	A0267 B1075 C0173 E0150 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
26200 	SPINY LOBSTER, EUROPE 	SPINY LOBSTER, EUROPE 	A0267 B1075 C0173 E0150 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
26210 	NORTHERN LOBSTER, FRESH, WHOLE 	NORTHERN LOBSTER, FRESH, WHOLE 	A0267 B1949 C0173 E0150 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
26400 	NORWAY LOBSTER 	NORWAY LOBSTER 	A0267 B1956 C0173 E0150 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
26420 	LOBSTER, WHOLE, FRESH 	LOBSTER, WHOLE, FRESH 	A0267 B1505 C0173 E0150 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
26421 	LOBSTER CLAW, FRESH 	LOBSTER CLAW, FRESH 	A0267 B1505 C0243 E0150 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
26422 	LOBSTER TAIL, FRESH 	LOBSTER TAIL, FRESH 	A0267 B1505 C0243 E0150 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
26423 	LOBSTER BODY, FRESH 	LOBSTER BODY, FRESH 	A0267 B1505 C0243 E0150 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
26424 	SHRIMP, CANNED 	SHRIMP, CANNED 	A0267 B1237 C0173 E0150 F0014 G0001 H0001 J0123 K0001 M0194 N0001 P0024
26425 	LOBSTER TAILS, FROZEN 	LOBSTER TAILS, FROZEN 	A0267 B1505 C0243 E0150 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
26480 	BROWN SHRIMP, FRESH, WHOLE 	BROWN SHRIMP, FRESH, WHOLE 	A0267 B2874 C0173 E0150 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
26485 	BROWN SHRIMP, COOKED 	BROWN SHRIMP, COOKED 	A0267 B2874 C0173 E0150 F0014 G0001 H0001 J0001 K0001 M0001 N0001 P0024
26490 	PINK SHRIMP 	PINK SHRIMP 	A0267 B2580 C0173 E0150 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
26540 	RED SHRIMP, PACIFIC, FRESH 	RED SHRIMP, PACIFIC, FRESH 	A0267 B2614 C0173 E0150 F0003 G0003 H0001 J0001 K0003 M0001 N0001 P0024
26544 	RED SHRIMP, PACIFIC, CANNED 	RED SHRIMP, PACIFIC, CANNED 	A0267 B2614 C0173 E0150 F0014 G0003 H0001 J0123 K0001 M0194 N0001 P0024
26550 	WHITE SHRIMP, FRESH 	WHITE SHRIMP, FRESH 	A0267 B1149 C0173 E0150 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
26600 	COMMON PRAWN, WHOLE 	COMMON PRAWN, WHOLE 	A0267 B2880 C0173 E0150 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
26604 	COMMON PRAWN, CANNED 	COMMON PRAWN, CANNED 	A0267 B2880 C0173 E0150 F0014 G0001 H0001 J0123 K0001 M0194 N0001 P0024
26630 	SHRIMP, COMMON, FRESH 	SHRIMP, COMMON, FRESH 	A0267 B1237 C0173 E0150 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
26632 	SHRIMP, COMMON, FRESH, SHELLED 	SHRIMP, COMMON, FRESH, SHELLED 	A0267 B1237 C0173 E0150 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
26920 	CRUSTACEAE, WHOLE, EDIBLE, FRESH 	CRUSTACEAE, WHOLE, EDIBLE, FRESH 	A0267 B1374 C0127 E0131 F0003 G0003 H0001 J0001 K0003 M0001 N0001 P0024
26924 	CRUSTACEAE, CANNED 	CRUSTACEAE, CANNED 	A0267 B1374 C0103 E0151 F0014 G0001 H0001 J0123 K0001 M0194 N0001 P0024
27220 	ABALONE, FRESH, WHOLE 	ABALONE, FRESH, WHOLE 	A0267 B1408 C0125 E0131 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
27222 	ABALONE, BOILED, WHOLE 	ABALONE, BOILED, WHOLE 	A0267 B1408 C0125 E0151 F0014 G0014 H0001 J0001 K0001 M0001 N0001 P0024
27223 	ABALONE, FROZEN 	ABALONE, FROZEN 	A0267 B1408 C0125 E0151 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
27224 	ABALONE, CANNED 	ABALONE, CANNED 	A0267 B1408 C0125 E0151 F0014 G0001 H0001 J0123 K0001 M0194 N0001 P0024
27225 	ABALONE, DRIED 	ABALONE, DRIED 	A0267 B1408 C0125 E0151 F0001 G0001 H0138 J0116 K0001 M0001 N0001 P0024
27302 	WHELKS, FRESH, SHELLED 	WHELKS, FRESH, SHELLED 	A0267 B1633 C0125 E0131 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
27310 	WHELKS, WHOLE, CANNED 	WHELKS, WHOLE, CANNED 	A0267 B1633 C0125 E0131 F0014 G0001 H0001 J0123 K0001 M0194 N0001 P0024
27311 	WHELKS, WHOLE, COOKED 	WHELKS, WHOLE, COOKED 	A0267 B1633 C0125 E0131 F0014 G0001 H0001 J0001 K0001 M0001 N0001 P0024
27360 	PERIWINKLE, FRESH, WHOLE 	PERIWINKLE, FRESH, WHOLE 	A0267 B2717 C0127 E0131 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
27703 	PACIFIC OYSTERS, SHELLED, FROZEN 	PACIFIC OYSTERS, SHELLED, FROZEN 	A0267 B1979 C0173 E0150 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
27704 	PACIFIC OYSTERS, CANNED 	PACIFIC OYSTERS, CANNED 	A0267 B1979 C0173 E0150 F0014 G0001 H0001 J0123 K0001 M0194 N0001 P0024
27705 	OYSTER MEAT, FROZEN 	OYSTER MEAT, FROZEN 	A0267 B1224 C0103 E0151 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
27706 	OYSTERS PIECES, SMOKED 	OYSTERS PIECES, SMOKED 	A0267 B1224 C0103 E0152 F0001 G0001 H0172 J0106 K0001 M0001 N0001 P0024
27707 	OYSTERS, BREADED, FROZEN 	OYSTERS, BREADED, FROZEN 	A0267 B1224 C0173 E0150 F0001 G0001 H0188 J0136 K0001 M0001 N0001 P0024
27708 	OYSTERS, SMOKED, CANNED 	OYSTERS, SMOKED, CANNED 	A0267 B1224 C0173 E0150 F0014 G0001 H0172 J0123 K0001 M0194 N0001 P0024
27730 	OYSTERS PORT. CUP. FRESH, WHOLE 	OYSTERS PORT. CUP. FRESH, WHOLE 	A0267 B1224 C0173 E0150 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
27741 	ROCK OYSTER 	ROCK OYSTER 	A0267 B1952 C0173 E0150 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
27750 	JAPANESE OYSTER 	JAPANESE OYSTER 	A0267 B2876 C0173 E0150 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
27751 	OYSTERS, NATIVE 	OYSTERS, NATIVE 	A0267 B1224 C0173 E0150 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
27752 	OYSTERS, RAW 	OYSTERS, RAW 	A0267 B1224 C0173 E0150 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
27753 	EASTERN OYSTERS, FRESH, FROZEN 	EASTERN OYSTERS, FRESH, FROZEN 	A0267 B1951 C0173 E0150 F0003 G0003 H0001 J0136 K0001 M0001 N0001 P0024
27754 	OYSTERS, CANNED 	OYSTERS, CANNED 	A0267 B1224 C0173 E0150 F0014 G0001 H0001 J0123 K0001 M0194 N0001 P0024
27870 	BLUE MUSSELS 	BLUE MUSSELS 	A0267 B2875 C0173 E0150 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
27920 	MUSSELS, FRESH, WHOLE, LARGE 	MUSSELS, FRESH, WHOLE, LARGE 	A0267 B1223 C0173 E0150 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
27921 	MUSSELS, FROZEN 	MUSSELS, FROZEN 	A0267 B1223 C0173 E0150 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
27930 	MUSSELS, MOLLUSCS, FRESH, SHELLED 	MUSSELS, MOLLUSCS, FRESH, SHELLED 	A0267 B2112 C0173 E0151 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
27940 	HORSE MUSSELS, FRESH 	HORSE MUSSELS, FRESH 	A0267 B2881 C0173 E0150 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
27945 	MUSSELS, CANNED 	MUSSELS, CANNED 	A0267 B1223 C0173 E0150 F0014 G0001 H0001 J0123 K0001 M0194 N0001 P0024
27946 	MUSSEL SALAD, IN JAR 	MUSSEL SALAD, IN JAR 	A0208 B1223 C0173 E0134 F0001 G0001 H0001 J0001 K0001 M0194 N0001 P0024
27948 	MUSSELS, COOKED 	MUSSELS, COOKED 	A0267 B1223 C0173 E0150 F0014 G0001 H0001 J0001 K0001 M0001 N0001 P0024
27949 	MUSSELS, MALTED 	MUSSELS, MALTED 	A0267 B1223 C0173 E0150 F0001 G0001 H0152 J0001 K0001 M0001 N0001 P0024
27950 	MUSSELS, SMOKED 	MUSSELS, SMOKED 	A0267 B1223 C0173 E0150 F0001 G0001 H0172 J0106 K0001 M0001 N0001 P0024
27951 	MUSSELS, SMOKED, CANNED 	MUSSELS, SMOKED, CANNED 	A0267 B1223 C0173 E0150 F0014 G0001 H0172 J0123 K0001 M0194 N0001 P0024 J0106
27952 	MUSSELS, SMOKED, CANNED IN OIL 	MUSSELS, SMOKED, CANNED IN OIL 	A0267 B1223 C0173 E0150 F0014 G0001 H0172 J0123 K0026 M0194 N0001 P0024 J0106
27953 	SMOKED STRATS LAKERDA 	SMOKED STRATS LAKERDA 	A0267 B1222 C0127 E0151 F0001 G0001 H0172 J0106 K0001 M0001 N0001 P0024
27954 	MUSSELS IN SAUCE 	MUSSELS IN SAUCE 	A0267 B1223 C0173 E0150 F0001 G0001 H0001 J0001 K0034 M0001 N0001 P0024
27955 	MUSSELS, PICKLED 	MUSSELS, PICKLED 	A0267 B1223 C0173 E0150 F0001 G0001 H0190 J0001 K0001 M0001 N0001 P0024
28000 	SCALLOPS, SEA, FRESH, WHOLE 	SCALLOPS, SEA, FRESH, WHOLE 	A0267 B1489 C0103 E0151 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
28001 	SCALLOPS, SEA, FROZEN 	SCALLOPS, SEA, FROZEN 	A0267 B1489 C0103 E0151 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
28020 	SCALLOPS, COMMON, FRESH 	SCALLOPS, COMMON, FRESH 	A0267 B1489 C0103 E0151 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
28050 	BAY SCALLOPS, FRESH, WHOLE 	BAY SCALLOPS, FRESH, WHOLE 	A0267 B2459 C0103 E0131 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
28060 	QUEEN SCALLOPS, FRESH 	QUEEN SCALLOPS, FRESH 	A0267 B2715 C0103 E0151 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
28160 	ARKSHELLS, FRESH 	ARKSHELLS, FRESH 	A0267 B2432 C0127 E0151 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
28164 	ARKSHELLS, CANNED 	ARKSHELLS, CANNED 	A0267 B2432 C0127 E0151 F0014 G0001 H0001 J0123 K0001 M0194 N0001 P0024
28165 	ARKSHELLS, BOILED 	ARKSHELLS, BOILED 	A0267 B2432 C0127 E0151 F0014 G0014 H0001 J0001 K0001 M0001 N0001 P0024
28230 	COCKLES, COMMON, FRESH 	COCKLES, COMMON, FRESH 	A0267 B1317 C0173 E0150 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
28231 	COCKLES, FROZEN 	COCKLES, FROZEN 	A0267 B1317 C0173 E0150 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
28234 	COCKLES, CANNED 	COCKLES, CANNED 	A0267 B1317 C0173 E0150 F0014 G0001 H0001 J0123 K0001 M0194 N0001 P0024
28240 	COCKLES, FRESH, WHOLE 	COCKLES, FRESH, WHOLE 	A0267 B1317 C0173 E0150 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
28241 	COCKLES, FRESH, SHELLED 	COCKLES, FRESH, SHELLED 	A0267 B1317 C0173 E0150 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
28242 	COCKLES, FRESH, COOKED 	COCKLES, FRESH, COOKED 	A0267 B1317 C0173 E0150 F0014 G0001 H0001 J0001 K0001 M0001 N0001 P0024
28243 	COCKLE SALAD 	COCKLE SALAD 	A0208 B1317 C0103 E0152 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
28244 	COCKLE IN VINEGAR 	COCKLE IN VINEGAR 	A0267 B1317 C0173 E0150 F0001 G0001 H0200 J0001 K0029 M0001 N0001 P0024
28245 	COCKLE, PRESERVED DRIED 	COCKLE, PRESERVED DRIED 	A0267 B1317 C0173 E0150 F0001 G0001 H0138 J0116 K0001 M0001 N0001 P0024
28246 	COCKLE, PRESERVED 	COCKLE, PRESERVED 	A0267 B1317 C0173 E0150 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
28247 	COCKLE IN BRINE 	COCKLE IN BRINE 	A0267 B1317 C0173 E0150 F0001 G0001 H0367 J0001 K0018 M0001 N0001 P0024
28248 	COCKLE IN VINEGAR, IN JAR 	COCKLE IN VINEGAR, IN JAR 	A0267 B1317 C0173 E0150 F0001 G0001 H0001 J0001 K0029 M0194 N0001 P0024
28310 	SURF CLAM, FRESH, WHOLE 	SURF CLAM, FRESH, WHOLE 	A0267 B1959 C0173 E0150 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
28311 	CLAMS BLOOD 	CLAMS BLOOD 	A0267 B1331 C0001 E0001 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
28360 	CLAM, CARPET SHELL, FRESH 	CLAM, CARPET SHELL, FRESH 	A0267 B1331 C0127 E0150 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
28364 	CLAM, CARPET SHELL, CANNED 	CLAM, CARPET SHELL, CANNED 	A0267 B1331 C0173 E0150 F0014 G0001 H0001 J0123 K0001 M0194 N0001 P0024
28380 	BUTTER CLAMS, FRESH, WHOLE 	BUTTER CLAMS, FRESH, WHOLE 	A0267 B1065 C0173 E0150 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
28400 	HARD CLAMS, FRESH, WHOLE 	HARD CLAMS, FRESH, WHOLE 	A0267 B2193 C0173 E0150 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
28410 	VENUS CLAMS, FRESH, WHOLE 	VENUS CLAMS, FRESH, WHOLE 	A0267 B2890 C0173 E0150 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
28420 	RAZOR CLAMS, FRESH, WHOLE 	RAZOR CLAMS, FRESH, WHOLE 	A0267 B2716 C0173 E0150 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
28424 	RAZOR SHELL CLAMS, CANNED 	RAZOR SHELL CLAMS, CANNED 	A0267 B2879 C0125 E0150 F0014 G0001 H0001 J0123 K0001 M0194 N0001 P0024
28450 	SOFTSHELL CLAM, FRESH, WHOLE 	SOFTSHELL CLAM, FRESH, WHOLE 	A0267 B2356 C0243 E0150 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
28453 	SOFTSHELLED CLAM, SHELLED, FROZEN 	SOFTSHELLED CLAM, SHELLED, FROZEN 	A0267 B2356 C0173 E0150 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
28470 	CLAM, SHORT NECKED, FRESH 	CLAM, SHORT NECKED, FRESH 	A0267 B1331 C0173 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024
28473 	CUTTLEFISH, SHELLED, FROZEN 	CUTTLEFISH, SHELLED, FROZEN 	A0267 B1644 C0125 E0151 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
28480 	CLAMS, WHOLE, FRESH 	CLAMS, WHOLE, FRESH 	A0267 B1331 C0173 E0150 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
28481 	CLAM CURRY 	CLAM CURRY 	A0267 B1331 C0103 E0151 F0001 G0001 H0151 J0001 K0034 M0001 N0001 P0024
28482 	CLAM CURRY, CANNED 	CLAM CURRY, CANNED 	A0267 B1331 C0103 E0151 F0014 G0001 H0151 J0123 K0034 M0194 N0001 P0024
28483 	CLAM, DRIED 	CLAM, DRIED 	A0267 B1331 C0173 E0150 F0001 G0001 H0138 J0116 K0001 M0001 N0001 P0024
28484 	CLAM, FROZEN 	CLAM, FROZEN 	A0267 B1331 C0173 E0150 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
28485 	CLAM, SALTED 	CLAM, SALTED 	A0267 B1331 C0173 E0150 F0001 G0001 H0367 J0103 K0001 M0001 N0001 P0024
28486 	CLAM, BOILED 	CLAM, BOILED 	A0267 B1331 C0173 E0150 F0014 G0014 H0001 J0001 K0001 M0001 N0001 P0024
28487 	CLAM, BOILED, CANNED 	CLAM, BOILED, CANNED 	A0267 B1331 C0173 E0150 F0014 G0014 H0001 J0001 K0001 M0194 N0001 P0024
28488 	CLAM, CANNED 	CLAM, CANNED 	A0267 B1331 C0173 E0150 F0014 G0001 H0001 J0136 K0001 M0001 N0001 P0024
28489 	CLAM, PREPARED 	CLAM, PREPARED 	A0267 B1331 C0103 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
28491 	CLAMS, SMOKED 	CLAMS, SMOKED 	A0267 B1331 C0173 E0150 F0001 G0001 H0172 J0106 K0001 M0001 N0001 P0024
28492 	CLAM, STEWED 	CLAM, STEWED 	A0267 B1331 C0103 E0151 F0014 G0020 H0001 J0001 K0001 M0001 N0001 P0024
